ID	Original URL	Derived URL	Status	Message	Code	Certificate	Transfer size	IP Address	Timestamp	Base
https...www.proteinspire.org	https://www.proteinspire.org	https://www.proteinspire.org/	Pass	""	200	insecure	426649	209.59.155.203	2020-09-14T13:21:34.922634	www.proteinspire.org
http...informatics.nenu.edu.cn.MimoPro	http://informatics.nenu.edu.cn/MimoPro	http://informatics.nenu.edu.cn/MimoPro	Fail	"unknown error: net::ERR_CONNECTION_REFUSED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:21:41.926242	informatics.nenu.edu.cn
https...gisao.genome.tugraz.at	https://gisao.genome.tugraz.at	https://gisao.genome.tugraz.at/gisao_web/	Pass	""	200	secure	452561	129.27.145.174	2020-09-14T13:21:48.468526	gisao.genome.tugraz.at
http...supplements.amjmed.com.2010.hyperthyroid.faculty.php	http://supplements.amjmed.com/2010/hyperthyroid/faculty.php	http://supplements.amjmed.com/2010/hyperthyroid/faculty.php	Pass	""	200	insecure	127228	107.152.96.112	2020-09-14T13:21:53.525548	supplements.amjmed.com
www.radioterapia.unich.it	www.radioterapia.unich.it	http://www.radioterapia.unich.it/	Pass	""	200	insecure	213	192.167.13.195	2020-09-14T13:22:08.085634	www.radioterapia.unich.it
http...www.glycomics.bcf.ku.edu	http://www.glycomics.bcf.ku.edu	http://www.glycomics.bcf.ku.edu	Fail	"timeout: Timed out receiving message from renderer: -0.000
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:22:12.763875	www.glycomics.bcf.ku.edu
http...compbio.ddns.comp.nus.edu.sg.~chipseq.centdist	http://compbio.ddns.comp.nus.edu.sg/~chipseq/centdist/	http://compbio.ddns.comp.nus.edu.sg/~chipseq/centdist/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:23:15.250077	compbio.ddns.comp.nus.edu.sg
http...biogpu.ddns.comp.nus.edu.sg.~chipseq.webseqtools2.TASKS.Motif_Enrichment.submit.php.email=guest	http://biogpu.ddns.comp.nus.edu.sg/~chipseq/webseqtools2/TASKS/Motif_Enrichment/submit.php?email=guest	http://biogpu.ddns.comp.nus.edu.sg/~chipseq/webseqtools2/TASKS/Motif_Enrichment/submit.php?email=guest	Pass	""	200	insecure	263647	137.132.92.75	2020-09-14T13:23:18.733455	biogpu.ddns.comp.nus.edu.sg
http...www.esat.kuleuven.be.pinta	http://www.esat.kuleuven.be/pinta/	https://securehomes.esat.kuleuven.be/~bioiuser/pinta/	Pass	""	200	secure	31026	134.58.56.81	2020-09-14T13:23:25.545120	securehomes.esat.kuleuven.be
http...mspc.bii.a-star.edu.sg.click	http://mspc.bii.a-star.edu.sg/click	http://cospi.iiserpune.ac.in/click/	Pass	""	200	insecure	535159	210.212.192.146	2020-09-14T13:23:30.529131	cospi.iiserpune.ac.in
http...mirvestigator.systemsbiology.net	http://mirvestigator.systemsbiology.net	https://mirvestigator.systemsbiology.net/	Pass	""	200	secure	19472	174.127.185.140	2020-09-14T13:23:37.875162	mirvestigator.systemsbiology.net
www.genocad.org	www.genocad.org	http://www.genocad.org/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:23:46.766750	www.genocad.org
http...www.genocad.org	http://www.genocad.org	http://www.genocad.org/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:23:49.567135	www.genocad.org
http...www.bioportal.uio.no	http://www.bioportal.uio.no	https://www.mn.uio.no/ibv/bioportal/index.html	Pass	""	404	secure	376643	129.240.118.130	2020-09-14T13:23:52.387561	www.mn.uio.no
http...linnaeus.zoology.gla.ac.uk.~jhughes.treeripper	http://linnaeus.zoology.gla.ac.uk/~jhughes/treeripper/	http://linnaeus.zoology.gla.ac.uk/~jhughes/treeripper/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:24:00.095674	linnaeus.zoology.gla.ac.uk
http...sysbio.ustc.edu.cn.software.mirAct	http://sysbio.ustc.edu.cn/software/mirAct	http://sysbio.ustc.edu.cn/software/mirAct	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:24:02.885793	sysbio.ustc.edu.cn
http...annotqtl.genouest.org	http://annotqtl.genouest.org	http://annotqtl.genouest.org/	Pass	""	200	insecure	141463	131.254.158.40	2020-09-14T13:24:06.429258	annotqtl.genouest.org
http...corrna.cs.mcgill.ca	http://corrna.cs.mcgill.ca	http://corrna.cs.mcgill.ca/	Pass	""	200	insecure	402440	132.206.3.215	2020-09-14T13:24:16.656531	corrna.cs.mcgill.ca
http...albumin.althotas.com	http://albumin.althotas.com	http://albumin.althotas.com	Fail	"timeout: Timed out receiving message from renderer: -0.000
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:24:30.554747	albumin.althotas.com
http...ipht.cea.fr.rna.tt2ne.php	http://ipht.cea.fr/rna/tt2ne.php	https://ipht.cea.fr/rna/tt2ne.php	Pass	""	404	insecure	209	157.136.66.147	2020-09-14T13:25:38.095742	ipht.cea.fr
http...hmmer.janelia.org	http://hmmer.janelia.org	http://hmmer.org/	Pass	""	200	insecure	117531	96.126.110.11	2020-09-14T13:26:48.571064	hmmer.org
http...webservices.genouest.org.opal2.dashboard.command=docs	http://webservices.genouest.org/opal2/dashboard?command=docs	http://webproxy.genouest.org/custom_error.html	Pass	""	200	insecure	1363998	131.254.158.40	2020-09-14T13:26:53.820077	webproxy.genouest.org
http...www.ebi.ac.uk.Tools.pfa.hmmer_hmmscan	http://www.ebi.ac.uk/Tools/pfa/hmmer_hmmscan/	https://www.ebi.ac.uk/Tools/pfa/hmmer_hmmscan/	Pass	""	200	secure	491066	193.62.193.80	2020-09-14T13:26:59.733488	www.ebi.ac.uk
http...veda.cs.uiuc.edu.gs	http://veda.cs.uiuc.edu/gs	http://veda.cs.uiuc.edu/gs	Pass	""	404	insecure	301	192.17.58.146	2020-09-14T13:27:05.160786	veda.cs.uiuc.edu
http...caps.ncbs.res.in.3dswap-pred	http://caps.ncbs.res.in/3dswap-pred	http://caps.ncbs.res.in/3dswap-pred/	Pass	""	200	insecure	25374	158.144.176.51	2020-09-14T13:27:12.576623	caps.ncbs.res.in
http...jjwanglab.hku.hk.ChIP-Array	http://jjwanglab.hku.hk/ChIP-Array	http://jjwanglab.hku.hk/ChIP-Array	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:27:18.188602	jjwanglab.hku.hk
http...jjwanglab.org.chip-array	http://jjwanglab.org/chip-array/	http://jjwanglab.org/chip-array/	Pass	""	200	insecure	300851	147.8.193.36	2020-09-14T13:27:21.169341	jjwanglab.org
http...www.dsimb.inserm.fr.dsimb_tools.ipba	http://www.dsimb.inserm.fr/dsimb_tools/ipba/	https://www.dsimb.inserm.fr/dsimb_tools/ipba/	Pass	""	200	secure	204927	193.52.219.46	2020-09-14T13:27:29.157147	www.dsimb.inserm.fr
www.cure4kids.org	www.cure4kids.org	https://www.cure4kids.org/	Pass	""	200	secure	1144043	192.55.208.132	2020-09-14T13:27:41.343139	www.cure4kids.org
http...type3pks.in.tsvm.pks3	"http://type3pks.in/tsvm/pks3"""""""""	http://type3pks.in/tsvm/pks3%22%22	Pass	""	404	insecure	236	209.182.203.32	2020-09-14T13:27:49.863029	type3pks.in
http...bioinfo.bgu.ac.il.respnet	http://bioinfo.bgu.ac.il/respnet	http://bioinfo.bgu.ac.il/respnet/	Pass	""	403	insecure	3638	132.72.89.8	2020-09-14T13:27:57.823097	bioinfo.bgu.ac.il
http...metaldetector.dsi.unifi.it.v2.0	http://metaldetector.dsi.unifi.it/v2.0/	http://metaldetector.dsi.unifi.it/v2.0/	Pass	""	200	insecure	47540	150.217.15.30	2020-09-14T13:28:32.694249	metaldetector.dsi.unifi.it
http...disulfind.dsi.unifi.it	http://disulfind.dsi.unifi.it/	http://disulfind.dsi.unifi.it/	Pass	""	200	insecure	5857	150.217.15.30	2020-09-14T13:28:37.552392	disulfind.dsi.unifi.it
http...bioit.dmbr.ugent.be.contrav2.index.php	http://bioit.dmbr.ugent.be/contrav2/index.php	http://bioit2.irc.ugent.be/contra/v3/#/step/1	Pass	""	200	insecure	1481619	157.193.189.20	2020-09-14T13:28:42.167477	bioit2.irc.ugent.be
http...bioit.irc.ugent.be.contrav2.index.php.v2	http://bioit.irc.ugent.be/contrav2/index.php?v2	http://bioit.irc.ugent.be/contrav2/index.php?v2	Pass	""	200	insecure	115147	157.193.189.2	2020-09-14T13:28:47.789204	bioit.irc.ugent.be
http...chemmine.ucr.edu	http://chemmine.ucr.edu	http://chemmine.ucr.edu/	Pass	""	200	insecure	274397	18.218.145.31	2020-09-14T13:28:52.633620	chemmine.ucr.edu
http...pallab.serc.iisc.ernet.in.prune	http://pallab.serc.iisc.ernet.in/prune	http://pallab.serc.iisc.ernet.in/prune	Pass	""	503	insecure	16637	14.139.128.75	2020-09-14T13:28:58.255427	pallab.serc.iisc.ernet.in
http...pallab.serc.iisc.ernet.in.probe	http://pallab.serc.iisc.ernet.in/probe	http://pallab.serc.iisc.ernet.in/probe	Pass	""	503	insecure	3950	14.139.128.75	2020-09-14T13:29:08.271547	pallab.serc.iisc.ernet.in
http...falc-loop.seoklab.org	http://falc-loop.seoklab.org/	http://falc-loop.seoklab.org/	Fail	"timeout: Timed out receiving message from renderer: -0.000
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:29:16.979699	falc-loop.seoklab.org
http...galaxy.seoklab.org.softwares.falc.html	http://galaxy.seoklab.org/softwares/falc.html	http://galaxy.seoklab.org/softwares/falc.html	Pass	""	200	insecure	1406	147.47.212.252	2020-09-14T13:30:19.426642	galaxy.seoklab.org
http...snpsyn.biolab.si	http://snpsyn.biolab.si	http://snpsyn.biolab.si/	Pass	""	200	insecure	406278	193.2.72.51	2020-09-14T13:30:24.831086	snpsyn.biolab.si
http...coiledcoils.chm.bris.ac.uk.Scorer	http://coiledcoils.chm.bris.ac.uk/Scorer	http://coiledcoils.chm.bris.ac.uk/Scorer/	Pass	""	200	insecure	116517	137.222.42.28	2020-09-14T13:30:29.902770	coiledcoils.chm.bris.ac.uk
http...bis.zju.edu.cn.prin	http://bis.zju.edu.cn/prin/	http://bis.zju.edu.cn/prin/	Pass	""	200	insecure	369185	210.32.159.96	2020-09-14T13:30:34.827091	bis.zju.edu.cn
http...sorgo.genouest.org.index.php	http://sorgo.genouest.org/index.php	http://sorgo.genouest.org/index.php	Pass	""	200	insecure	201341	131.254.158.19	2020-09-14T13:30:49.974967	sorgo.genouest.org
http...bioserver-1.bioacademy.gr.Bioserver.PepServe	http://bioserver-1.bioacademy.gr/Bioserver/PepServe/	http://bioserver-1.bioacademy.gr/Bioserver/PepServe/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:30:55.232991	bioserver-1.bioacademy.gr
http...ds-geneminer.molgen.mpg.de	http://ds-geneminer.molgen.mpg.de/	http://ds-geneminer.molgen.mpg.de/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:30:58.103716	ds-geneminer.molgen.mpg.de
http...www.meilerlab.org	http://www.meilerlab.org	http://www.meilerlab.org/	Pass	""	200	insecure	2678193	129.59.141.41	2020-09-14T13:31:08.738795	www.meilerlab.org
www.nice.org.uk	www.nice.org.uk	https://www.nice.org.uk/	Pass	""	200	secure	901074	52.51.140.25	2020-09-14T13:31:19.860521	www.nice.org.uk
http...www.cetaf.asso.fr	http://www.cetaf.asso.fr	http://www.cetaf.asso.fr/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:31:25.086441	www.cetaf.asso.fr
www.evocell.org.hco	www.evocell.org/hco	http://www.evocell.org/hco	Pass	""	200	insecure	58085	193.137.94.48	2020-09-14T13:31:27.880874	www.evocell.org
http...www.benoslab.pitt.edu.mirconnx	http://www.benoslab.pitt.edu/mirconnx	http://www.benoslab.pitt.edu/mirconnx	Fail	"timeout: Timed out receiving message from renderer: -0.000
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:31:32.875129	www.benoslab.pitt.edu
http...gbio-pbil.ibcp.fr.cgi.Curves_plus	http://gbio-pbil.ibcp.fr/cgi/Curves_plus/	https://bisi.ibcp.fr/tools/curves_plus/	Pass	""	200	secure	166525	194.254.245.146	2020-09-14T13:32:35.358847	bisi.ibcp.fr
http...cpi.bio-x.cn.drar	http://cpi.bio-x.cn/drar/	http://cpi.bio-x.cn/drar/	Fail	"timeout: Timed out receiving message from renderer: -0.000
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:32:41.968122	cpi.bio-x.cn
www.beespace.illinois.edu	www.beespace.illinois.edu	http://www.beespace.illinois.edu/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:34:47.462727	www.beespace.illinois.edu
www.beespace.illinois.edu.bstwmaterials.php	www.beespace.illinois.edu/bstwmaterials.php	http://www.beespace.illinois.edu/bstwmaterials.php	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:34:50.363228	www.beespace.illinois.edu
http...www.beespace.illinois.edu	http://www.beespace.illinois.edu	http://www.beespace.illinois.edu/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:34:53.082285	www.beespace.illinois.edu
http...www.tcoffee.org	http://www.tcoffee.org	http://www.tcoffee.org/	Pass	""	200	insecure	134425	23.23.248.102	2020-09-14T13:34:56.119412	www.tcoffee.org
http...tcoffee.crg.cat	http://tcoffee.crg.cat	http://tcoffee.crg.cat/	Pass	""	200	insecure	285273	84.88.66.205	2020-09-14T13:35:01.339188	tcoffee.crg.cat
http...tcoffee.vital-it.ch	http://tcoffee.vital-it.ch/	http://tcoffee.crg.cat/apps/tcoffee/index.html	Pass	""	200	insecure	285266	84.88.66.205	2020-09-14T13:35:06.516780	tcoffee.crg.cat
http...nrps.informatik.uni-tuebingen.de	http://nrps.informatik.uni-tuebingen.de/	http://nrps.informatik.uni-tuebingen.de/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:35:11.993009	nrps.informatik.uni-tuebingen.de
www.norecopa.no.categories	www.norecopa.no/categories	https://norecopa.no/more-resources/severity-classification	Pass	""	200	secure	1297468	136.243.171.139	2020-09-14T13:35:14.928156	norecopa.no
http...bioweb.supagro.inra.fr.phenopsis	http://bioweb.supagro.inra.fr/phenopsis/	http://bioweb.supagro.inra.fr/phenopsis/	Pass	""	200	insecure	1039570	147.99.0.11	2020-09-14T13:35:21.386592	bioweb.supagro.inra.fr
http...www.moh.gov.sg.mohcorp.publications.aspx.id=26108	http://www.moh.gov.sg/mohcorp/publications.aspx?id=26108	https://www.moh.gov.sg/error/404	Pass	""	404	secure	1104023	13.225.73.70	2020-09-14T13:35:26.448547	www.moh.gov.sg
www.microrna.gr.microT-v4	www.microrna.gr/microT-v4	http://diana.imis.athena-innovation.gr/DianaTools/index.php?r=microtv4/index	Pass	""	200	insecure	124090	62.217.127.8	2020-09-14T13:35:36.396438	diana.imis.athena-innovation.gr
http...ekhidna.biocenter.helsinki.fi.poxo.mpea	http://ekhidna.biocenter.helsinki.fi/poxo/mpea/	http://ekhidna.biocenter.helsinki.fi/poxo/mpea/	Pass	""	404	insecure	0	128.214.209.18	2020-09-14T13:35:41.861509	ekhidna.biocenter.helsinki.fi
http...www.bioextract.org	http://www.bioextract.org	https://www.bioextract.org/query/index.jsp	Pass	""	200	secure	1257501	206.176.3.151	2020-09-14T13:36:24.128210	www.bioextract.org
http...pathways.embl.de	http://pathways.embl.de	https://pathways.embl.de/	Pass	""	200	secure	2650793	194.94.45.211	2020-09-14T13:36:30.085657	pathways.embl.de
http...pathways.embl.de.iPath2.cgi	http://pathways.embl.de/iPath2.cgi	https://pathways.embl.de/iPath2.cgi	Pass	""	404	secure	2593046	194.94.45.211	2020-09-14T13:36:35.829645	pathways.embl.de
http...sysbio.rnet.missouri.edu.apollo	http://sysbio.rnet.missouri.edu/apollo/	http://sysbio.rnet.missouri.edu/apollo/	Pass	""	200	insecure	49317	128.206.116.137	2020-09-14T13:36:43.604672	sysbio.rnet.missouri.edu
http...www.microbio.me.boulderale	http://www.microbio.me/boulderale	https://microsetta.ucsd.edu/register/	Pass	""	200	secure	827143	169.228.46.10	2020-09-14T13:36:49.163957	microsetta.ucsd.edu
http...www.microarray.uab.edu.drug_gene.pl	http://www.microarray.uab.edu/drug_gene.pl	http://www.microarray.uab.edu/drug_gene.pl	Fail	"timeout: Timed out receiving message from renderer: -0.000
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:36:57.518082	www.microarray.uab.edu
http...sniplay.cirad.fr	http://sniplay.cirad.fr/	https://sniplay.southgreen.fr/cgi-bin/home.cgi	Pass	""	200	secure	596832	193.51.117.74	2020-09-14T13:38:00.155542	sniplay.southgreen.fr
http...mu2py.biocomp.unibo.it.mempype	http://mu2py.biocomp.unibo.it/mempype	https://mu2py.biocomp.unibo.it/mempype	Pass	""	200	secure	47920	137.204.193.40	2020-09-14T13:38:05.815360	mu2py.biocomp.unibo.it
https...mu2py.biocomp.unibo.it.mempype	https://mu2py.biocomp.unibo.it/mempype	https://mu2py.biocomp.unibo.it/mempype	Pass	""	200	secure	47874	137.204.193.40	2020-09-14T13:38:13.239955	mu2py.biocomp.unibo.it
http...www.aporc.org.noa	http://www.aporc.org/noa/	http://app.aporc.org/NOA/	Pass	""	200	insecure	978650	159.226.47.113	2020-09-14T13:38:18.267507	app.aporc.org
http...www.who.int.healthinfo.survey.ageingdefnolder.en	http://www.who.int/healthinfo/survey/ageingdefnolder/en/	https://www.who.int/healthinfo/survey/ageingdefnolder/en/	Pass	""	200	secure	1127510	143.204.94.120	2020-09-14T13:38:29.360143	www.who.int
http...www.equip-project.com	http://www.equip-project.com	http://www.equip-project.com/	Pass	""	200	insecure	239613	216.172.184.117	2020-09-14T13:38:34.740285	www.equip-project.com
http...sct.screening.nhs.uk	http://sct.screening.nhs.uk	https://www.gov.uk/topic/population-screening-programmes	Pass	""	200	secure	250076	151.101.112.144	2020-09-14T13:38:41.175042	www.gov.uk
http...amp.biosino.org	http://amp.biosino.org/	http://amp.biosino.org/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:38:46.367561	amp.biosino.org
http...bric.unc.edu.ideagroup.free-softwares	http://bric.unc.edu/ideagroup/free-softwares/	https://www.med.unc.edu/it/	Pass	""	200	secure	1040453	152.19.9.36	2020-09-14T13:38:50.356635	www.med.unc.edu
http...binf1.memphis.edu.gcat	http://binf1.memphis.edu/gcat	http://binf1.memphis.edu/gcat	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:39:06.868874	binf1.memphis.edu
http...phyleasprog.inra.fr	http://phyleasprog.inra.fr	http://phyleasprog.inra.fr	Fail	"timeout: Timed out receiving message from renderer: -0.000
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:39:09.602302	phyleasprog.inra.fr
http...www.g-language.org.kbws	http://www.g-language.org/kbws/	http://www.g-language.org/kbws/	Pass	""	200	insecure	435206	131.113.122.87	2020-09-14T13:40:12.088767	www.g-language.org
http...soap.g-language.org.kbws.wsdl	http://soap.g-language.org/kbws.wsdl	http://soap.g-language.org/kbws.wsdl	Pass	""	200	insecure	293	131.113.122.87	2020-09-14T13:40:18.797959	soap.g-language.org
http...soap.g-language.org.kbws_dl.wsdl	http://soap.g-language.org/kbws_dl.wsdl	http://soap.g-language.org/kbws_dl.wsdl	Pass	""	200	insecure	293	131.113.122.87	2020-09-14T13:40:24.277978	soap.g-language.org
http...www.g-language.org.wiki.kbws_readme	http://www.g-language.org/wiki/kbws_readme	http://www.g-language.org/wiki/kbws_readme	Pass	""	200	insecure	611797	131.113.122.87	2020-09-14T13:40:30.574846	www.g-language.org
http...www.lifesci.sussex.ac.uk.home.George_Mather.Motion.index.html	http://www.lifesci.sussex.ac.uk/home/George_Mather/Motion/index.html	http://www.lifesci.sussex.ac.uk/home/George_Mather/Motion/index.html	Pass	""	200	insecure	8814	139.184.228.56	2020-09-14T13:40:37.301076	www.lifesci.sussex.ac.uk
http...ccg.murdoch.edu.au.thalind	http://ccg.murdoch.edu.au/thalind	https://ccg.murdoch.edu.au/thalind/	Pass	""	401	insecure	0	134.115.67.200	2020-09-14T13:40:42.122862	ccg.murdoch.edu.au
http...www.LOVD.nl	http://www.LOVD.nl/	http://www.lovd.nl/	Pass	""	200	insecure	36410	145.88.210.19	2020-09-14T13:40:50.991142	www.lovd.nl
http...www.lovd.nl.3.0.home	http://www.lovd.nl/3.0/home	http://www.lovd.nl/3.0/home	Pass	""	200	insecure	46235	145.88.210.19	2020-09-14T13:40:55.680861	www.lovd.nl
http...www.boseinst.ernet.in.resources.bioinfo.stag.html	http://www.boseinst.ernet.in/resources/bioinfo/stag.html	http://www.boseinst.ernet.in/resources/bioinfo/stag.html	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:41:00.582960	www.boseinst.ernet.in
http...bar.utoronto.ca.NGM	http://bar.utoronto.ca/NGM	http://bar.utoronto.ca/NGM/	Pass	""	200	insecure	172568	142.150.215.220	2020-09-14T13:41:03.396466	bar.utoronto.ca
http...www.anticoagulants.co.uk	http://www.anticoagulants.co.uk/	http://www.anticoagulants.co.uk/home.html	Pass	""	200	insecure	315	5.77.32.186	2020-09-14T13:41:08.828404	www.anticoagulants.co.uk
http...rna.bgsu.edu.webfr3d	http://rna.bgsu.edu/webfr3d	https://www.bgsu.edu/research/rna/web-applications/webfr3d.html	Pass	""	200	secure	1630684	3.219.187.140	2020-09-14T13:41:13.457966	www.bgsu.edu
http...gsp.tamu.edu.picxaa	http://gsp.tamu.edu/picxaa/	https://gsp.tamu.edu/picxaa/	Pass	""	404	secure	397890	146.148.86.207	2020-09-14T13:41:20.517496	gsp.tamu.edu
http...bioinfo2.ugr.es.miRanalyzer.miRanalyzer.php	http://bioinfo2.ugr.es/miRanalyzer/miRanalyzer.php	https://bioinfo2.ugr.es/miRanalyzer/miRanalyzer.php	Pass	""	200	secure	291	150.214.209.164	2020-09-14T13:41:28.705206	bioinfo2.ugr.es
http...dichroweb.cryst.bbk.ac.uk	http://dichroweb.cryst.bbk.ac.uk	http://dichroweb.cryst.bbk.ac.uk/	Fail	"unknown error: net::ERR_CONNECTION_REFUSED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:41:44.709529	dichroweb.cryst.bbk.ac.uk
http...kalignp.cbr.su.se	http://kalignp.cbr.su.se	https://kalignp.cbr.su.se/	Pass	""	200	secure	69778	130.237.81.160	2020-09-14T13:41:50.603396	kalignp.cbr.su.se
http...spsmart.cesga.es.engines.php	http://spsmart.cesga.es/engines.php	http://spsmart.cesga.es/engines.php	Pass	""	200	insecure	27918	193.144.34.112	2020-09-14T13:41:55.705280	spsmart.cesga.es
http...www.cs.nmsu.edu.~cdaostore	http://www.cs.nmsu.edu/~cdaostore	https://www.cs.nmsu.edu/~cdaostore/	Pass	""	200	secure	7272	128.123.64.49	2020-09-14T13:42:00.777423	www.cs.nmsu.edu
http...mmg.rcsi.ie.8080.tin	http://mmg.rcsi.ie:8080/tin	http://mmg.rcsi.ie:8080/tin	Fail	"timeout: Timed out receiving message from renderer: -0.000
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:42:06.913484	mmg.rcsi.ie
http...single.topcons.net	http://single.topcons.net/	https://single.topcons.net/	Pass	""	200	secure	34554	130.237.81.160	2020-09-14T13:43:09.385757	single.topcons.net
http...protein.bio.unipd.it.ring	http://protein.bio.unipd.it/ring/	http://old.protein.bio.unipd.it/ring/	Pass	""	200	insecure	776397	147.162.172.247	2020-09-14T13:43:14.344520	old.protein.bio.unipd.it
http...sciencenet.kit.edu	http://sciencenet.kit.edu	http://sciencenet.kit.edu/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:43:19.723378	sciencenet.kit.edu
http...bmcc2.cs.gsu.edu	http://bmcc2.cs.gsu.edu/	http://bmcc2.cs.gsu.edu/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:43:22.431703	bmcc2.cs.gsu.edu
http...www.cs.bgu.ac.il.∼meshi.functionPrediction	http://www.cs.bgu.ac.il/∼meshi/functionPrediction	https://in.bgu.ac.il/en/natural_science/cs/Pages/default.aspx	Pass	""	200	secure	1723269	132.72.118.23	2020-09-14T13:43:25.347151	in.bgu.ac.il
http...bioinformatics.charite.de.cobweb	http://bioinformatics.charite.de/cobweb	http://bioinformatics.charite.de/cobweb/	Pass	""	200	insecure	177432	141.42.207.23	2020-09-14T13:43:33.461482	bioinformatics.charite.de
www.cbs.dtu.dk.services.metaranker	www.cbs.dtu.dk/services/metaranker	http://www.cbs.dtu.dk/services/metaranker/	Pass	""	200	insecure	1839622	192.38.86.22	2020-09-14T13:43:45.210842	www.cbs.dtu.dk
http...icpr.jci.edu.cn.bioinfo.iLoc-Euk	http://icpr.jci.edu.cn/bioinfo/iLoc-Euk	http://icpr.jci.edu.cn/bioinfo/iLoc-Euk	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:43:51.836449	icpr.jci.edu.cn
http...www.cs.bgu.ac.il.~xrnamute.XRNAmute	http://www.cs.bgu.ac.il/~xrnamute/XRNAmute	https://www.cs.bgu.ac.il/~xrnamute/XRNAmute	Pass	""	403	secure	580	132.72.41.239	2020-09-14T13:43:55.649865	www.cs.bgu.ac.il
https...www.cs.bgu.ac.il.~RNAMute	https://www.cs.bgu.ac.il/~RNAMute/	https://www.cs.bgu.ac.il/~RNAMute/	Pass	""	200	secure	9879	132.72.41.239	2020-09-14T13:44:02.805052	www.cs.bgu.ac.il
www.rouleauxclub.com	www.rouleauxclub.com	http://rouleauxclub.com/	Pass	""	200	insecure	1799984	162.241.253.228	2020-09-14T13:45:10.937007	rouleauxclub.com
www.ada.org.prof.resources.ebd.index.asp	www.ada.org/prof/resources/ebd/index.asp	https://www.ada.org/prof/resources/ebd/index	Pass	""	404	secure	2496366	98.129.177.164	2020-09-14T13:45:31.848343	www.ada.org
http...www.lovd.nl.porcn	http://www.lovd.nl/porcn	https://databases.lovd.nl/shared/genes/PORCN	Pass	""	200	secure	188410	145.88.210.19	2020-09-14T13:45:43.463443	databases.lovd.nl
http...www.omim.org	http://www.omim.org	https://omim.org/	Pass	""	200	secure	279045	35.173.52.3	2020-09-14T13:45:48.554318	omim.org
https...neonatal.rti.org	https://neonatal.rti.org	https://neonatal.rti.org/	Pass	""	200	secure	234856	152.5.64.248	2020-09-14T13:45:54.336287	neonatal.rti.org
http...cassis.in.tum.de	http://cassis.in.tum.de/	http://cassis.in.tum.de/	Fail	"unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=85.0.4183.83)"					2020-09-14T13:46:00.965856	cassis.in.tum.de
www.dsm5.org	www.dsm5.org	https://www.psychiatry.org/psychiatrists/practice/dsm	Pass	""	200	secure	680555	34.224.250.55	2020-09-14T13:46:03.802693	www.psychiatry.org
